1,1,0,2017-02-18 19:45:00,2017-02-18 19:45:00
14,3,5.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,4,7.2,2017-02-18 19:45:00,2017-02-18 19:45:00
14,5,8.6,2017-02-18 19:45:00,2017-02-18 19:45:00
14,6,6.1,2017-02-18 19:45:00,2017-02-18 19:45:00
14,7,6.6,2017-02-18 19:45:00,2017-02-18 19:45:00
14,8,1,2017-02-18 19:45:00,2017-02-18 19:45:00
14,9,5.3,2017-02-18 19:45:00,2017-02-18 19:45:00
14,10,6.8,2017-02-18 19:45:00,2017-02-18 19:45:00
14,11,3.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,12,32.9,2017-02-18 19:45:00,2017-02-18 19:45:00
14,13,114,2017-02-18 19:45:00,2017-02-18 19:45:00
14,14,0,2017-02-18 19:45:00,2017-02-18 19:45:00
14,15,9.4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,16,35.4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,17,8.6,2017-02-18 19:45:00,2017-02-18 19:45:00
14,18,11.4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,19,16.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,20,6.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,21,4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,22,9,2017-02-18 19:45:00,2017-02-18 19:45:00
14,23,13.1,2017-02-18 19:45:00,2017-02-18 19:45:00
14,24,10.8,2017-02-18 19:45:00,2017-02-18 19:45:00
14,25,13.9,2017-02-18 19:45:00,2017-02-18 19:45:00
14,26,3.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,1,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,2,8.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,3,9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,4,9.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,5,12.1,2017-02-18 19:45:00,2017-02-18 19:45:00
15,6,9.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,7,6.4,2017-02-18 19:45:00,2017-02-18 19:45:00
15,8,8.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,9,12,2017-02-18 19:45:00,2017-02-18 19:45:00
15,10,14.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,11,10.3,2017-02-18 19:45:00,2017-02-18 19:45:00
15,12,33.2,2017-02-18 19:45:00,2017-02-18 19:45:00
15,13,113,2017-02-18 19:45:00,2017-02-18 19:45:00
15,14,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,15,0,2017-02-18 19:45:00,2017-02-18 19:45:00
15,16,35.7,2017-02-18 19:45:00,2017-02-18 19:45:00
15,17,16.5,2017-02-18 19:45:00,2017-02-18 19:45:00
15,18,15.8,2017-02-18 19:45:00,2017-02-18 19:45:00
15,19,17.2,2017-02-18 19:45:00,2017-02-18 19:45:00
15,20,10.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,21,12.1,2017-02-18 19:45:00,2017-02-18 19:45:00
15,22,16.8,2017-02-18 19:45:00,2017-02-18 19:45:00
15,23,13.3,2017-02-18 19:45:00,2017-02-18 19:45:00
15,24,11.2,2017-02-18 19:45:00,2017-02-18 19:45:00
15,25,14.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,26,10.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,1,36.9,2017-02-18 19:45:00,2017-02-18 19:45:00
16,2,37.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,3,38,2017-02-18 19:45:00,2017-02-18 19:45:00
16,4,39.7,2017-02-18 19:45:00,2017-02-18 19:45:00
16,5,41.1,2017-02-18 19:45:00,2017-02-18 19:45:00
16,6,34.3,2017-02-18 19:45:00,2017-02-18 19:45:00
16,7,37.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,8,34.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,9,37.7,2017-02-18 19:45:00,2017-02-18 19:45:00
16,10,40.4,2017-02-18 19:45:00,2017-02-18 19:45:00
16,11,36.4,2017-02-18 19:45:00,2017-02-18 19:45:00
16,12,3.3,2017-02-18 19:45:00,2017-02-18 19:45:00
16,13,96.8,2017-02-18 19:45:00,2017-02-18 19:45:00
16,14,33.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,15,36.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,16,0,2017-02-18 19:45:00,2017-02-18 19:45:00
16,17,41.2,2017-02-18 19:45:00,2017-02-18 19:45:00
16,18,43.7,2017-02-18 19:45:00,2017-02-18 19:45:00
16,19,48.5,2017-02-18 19:45:00,2017-02-18 19:45:00
16,20,39.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,21,36.8,2017-02-18 19:45:00,2017-02-18 19:45:00
16,22,41.5,2017-02-18 19:45:00,2017-02-18 19:45:00
16,23,45.4,2017-02-18 19:45:00,2017-02-18 19:45:00
16,24,43.8,2017-02-18 19:45:00,2017-02-18 19:45:00
16,25,45.9,2017-02-18 19:45:00,2017-02-18 19:45:00
16,26,36.3,2017-02-18 19:45:00,2017-02-18 19:45:00
17,1,11,2017-02-18 19:45:00,2017-02-18 19:45:00
17,2,11.7,2017-02-18 19:45:00,2017-02-18 19:45:00
17,3,10.1,2017-02-18 19:45:00,2017-02-18 19:45:00
17,4,13.1,2017-02-18 19:45:00,2017-02-18 19:45:00
17,5,8.8,2017-02-18 19:45:00,2017-02-18 19:45:00
17,6,9.7,2017-02-18 19:45:00,2017-02-18 19:45:00
17,7,13,2017-02-18 19:45:00,2017-02-18 19:45:00
17,8,9.3,2017-02-18 19:45:00,2017-02-18 19:45:00
17,9,6.2,2017-02-18 19:45:00,2017-02-18 19:45:00
17,10,6.6,2017-02-18 19:45:00,2017-02-18 19:45:00
17,11,7.8,2017-02-18 19:45:00,2017-02-18 19:45:00
17,12,38.8,2017-02-18 19:45:00,2017-02-18 19:45:00
17,13,120,2017-02-18 19:45:00,2017-02-18 19:45:00
17,14,9.6,2017-02-18 19:45:00,2017-02-18 19:45:00
17,15,17.4,2017-02-18 19:45:00,2017-02-18 19:45:00
17,16,41.3,2017-02-18 19:45:00,2017-02-18 19:45:00
17,17,0,2017-02-18 19:45:00,2017-02-18 19:45:00
17,18,21.4,2017-02-18 19:45:00,2017-02-18 19:45:00
17,19,20.7,2017-02-18 19:45:00,2017-02-18 19:45:00
17,20,10.2,2017-02-18 19:45:00,2017-02-18 19:45:00
17,21,5.6,2017-02-18 19:45:00,2017-02-18 19:45:00
17,22,1.8,2017-02-18 19:45:00,2017-02-18 19:45:00
17,23,19.5,2017-02-18 19:45:00,2017-02-18 19:45:00
17,24,17.2,2017-02-18 19:45:00,2017-02-18 19:45:00
17,25,18.1,2017-02-18 19:45:00,2017-02-18 19:45:00
17,26,7.3,2017-02-18 19:45:00,2017-02-18 19:45:00
18,1,7.4,2017-02-18 19:45:00,2017-02-18 19:45:00
18,2,8,2017-02-18 19:45:00,2017-02-18 19:45:00
18,3,6.2,2017-02-18 19:45:00,2017-02-18 19:45:00
18,4,8.3,2017-02-18 19:45:00,2017-02-18 19:45:00
18,5,8.2,2017-02-18 19:45:00,2017-02-18 19:45:00
18,6,9.2,2017-02-18 19:45:00,2017-02-18 19:45:00
18,7,17.4,2017-02-18 19:45:00,2017-02-18 19:45:00
18,8,11.5,2017-02-18 19:45:00,2017-02-18 19:45:00
18,9,8.1,2017-02-18 19:45:00,2017-02-18 19:45:00
18,10,11,2017-02-18 19:45:00,2017-02-18 19:45:00
18,11,9.2,2017-02-18 19:45:00,2017-02-18 19:45:00
18,12,49,2017-02-18 19:45:00,2017-02-18 19:45:00
18,13,130,2017-02-18 19:45:00,2017-02-18 19:45:00
18,14,11.9,2017-02-18 19:45:00,2017-02-18 19:45:00
18,15,15.1,2017-02-18 19:45:00,2017-02-18 19:45:00
18,16,51.5,2017-02-18 19:45:00,2017-02-18 19:45:00
18,17,12.8,2017-02-18 19:45:00,2017-02-18 19:45:00
18,18,0,2017-02-18 19:45:00,2017-02-18 19:45:00
18,19,7.8,2017-02-18 19:45:00,2017-02-18 19:45:00
18,20,6.3,2017-02-18 19:45:00,2017-02-18 19:45:00
18,21,11.5,2017-02-18 19:45:00,2017-02-18 19:45:00
18,22,13.2,2017-02-18 19:45:00,2017-02-18 19:45:00
18,23,11.1,2017-02-18 19:45:00,2017-02-18 19:45:00
18,24,10.5,2017-02-18 19:45:00,2017-02-18 19:45:00
18,25,6.2,2017-02-18 19:45:00,2017-02-18 19:45:00
18,26,9.7,2017-02-18 19:45:00,2017-02-18 19:45:00
19,1,12,2017-02-18 19:45:00,2017-02-18 19:45:00
19,2,10.9,2017-02-18 19:45:00,2017-02-18 19:45:00
19,3,11,2017-02-18 19:45:00,2017-02-18 19:45:00
19,4,9.2,2017-02-18 19:45:00,2017-02-18 19:45:00
19,5,14.1,2017-02-18 19:45:00,2017-02-18 19:45:00
19,6,21.6,2017-02-18 19:45:00,2017-02-18 19:45:00
19,7,12.2,2017-02-18 19:45:00,2017-02-18 19:45:00
19,8,15.9,2017-02-18 19:45:00,2017-02-18 19:45:00
19,9,14,2017-02-18 19:45:00,2017-02-18 19:45:00
19,10,16.8,2017-02-18 19:45:00,2017-02-18 19:45:00
19,11,13.5,2017-02-18 19:45:00,2017-02-18 19:45:00
19,12,46.7,2017-02-18 19:45:00,2017-02-18 19:45:00
19,13,128,2017-02-18 19:45:00,2017-02-18 19:45:00
19,14,16.5,2017-02-18 19:45:00,2017-02-18 19:45:00
19,15,17.5,2017-02-18 19:45:00,2017-02-18 19:45:00
19,16,49.2,2017-02-18 19:45:00,2017-02-18 19:45:00
19,17,18.6,2017-02-18 19:45:00,2017-02-18 19:45:00
19,18,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
19,19,0,2017-02-18 19:45:00,2017-02-18 19:45:00
19,20,10.2,2017-02-18 19:45:00,2017-02-18 19:45:00
19,21,17.4,2017-02-18 19:45:00,2017-02-18 19:45:00
19,22,19,2017-02-18 19:45:00,2017-02-18 19:45:00
19,23,4,2017-02-18 19:45:00,2017-02-18 19:45:00
19,24,5.8,2017-02-18 19:45:00,2017-02-18 19:45:00
19,25,2.8,2017-02-18 19:45:00,2017-02-18 19:45:00
19,26,15,2017-02-18 19:45:00,2017-02-18 19:45:00
20,1,2.7,2017-02-18 19:45:00,2017-02-18 19:45:00
20,2,2.1,2017-02-18 19:45:00,2017-02-18 19:45:00
20,3,1.7,2017-02-18 19:45:00,2017-02-18 19:45:00
20,4,3.9,2017-02-18 19:45:00,2017-02-18 19:45:00
20,5,3.9,2017-02-18 19:45:00,2017-02-18 19:45:00
20,6,12.3,2017-02-18 19:45:00,2017-02-18 19:45:00
20,7,3.9,2017-02-18 19:45:00,2017-02-18 19:45:00
20,8,6.6,2017-02-18 19:45:00,2017-02-18 19:45:00
20,9,3.8,2017-02-18 19:45:00,2017-02-18 19:45:00
20,10,6.6,2017-02-18 19:45:00,2017-02-18 19:45:00
20,11,4,2017-02-18 19:45:00,2017-02-18 19:45:00
20,12,37.9,2017-02-18 19:45:00,2017-02-18 19:45:00
20,13,119,2017-02-18 19:45:00,2017-02-18 19:45:00
20,14,7.4,2017-02-18 19:45:00,2017-02-18 19:45:00
20,15,9.7,2017-02-18 19:45:00,2017-02-18 19:45:00
20,16,40.4,2017-02-18 19:45:00,2017-02-18 19:45:00
20,17,8.5,2017-02-18 19:45:00,2017-02-18 19:45:00
20,18,5.1,2017-02-18 19:45:00,2017-02-18 19:45:00
20,19,10.5,2017-02-18 19:45:00,2017-02-18 19:45:00
20,20,0,2017-02-18 19:45:00,2017-02-18 19:45:00
20,21,7,2017-02-18 19:45:00,2017-02-18 19:45:00
20,22,8,2017-02-18 19:45:00,2017-02-18 19:45:00
20,23,10.3,2017-02-18 19:45:00,2017-02-18 19:45:00
20,24,8,2017-02-18 19:45:00,2017-02-18 19:45:00
20,25,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
20,26,4.4,2017-02-18 19:45:00,2017-02-18 19:45:00
21,1,5.5,2017-02-18 19:45:00,2017-02-18 19:45:00
21,2,6.2,2017-02-18 19:45:00,2017-02-18 19:45:00
21,3,6.2,2017-02-18 19:45:00,2017-02-18 19:45:00
21,4,8.1,2017-02-18 19:45:00,2017-02-18 19:45:00
21,5,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
21,6,5.2,2017-02-18 19:45:00,2017-02-18 19:45:00
21,7,7.5,2017-02-18 19:45:00,2017-02-18 19:45:00
21,8,4,2017-02-18 19:45:00,2017-02-18 19:45:00
21,9,3.6,2017-02-18 19:45:00,2017-02-18 19:45:00
21,10,5.9,2017-02-18 19:45:00,2017-02-18 19:45:00
21,11,2.7,2017-02-18 19:45:00,2017-02-18 19:45:00
21,12,34.2,2017-02-18 19:45:00,2017-02-18 19:45:00
21,13,116,2017-02-18 19:45:00,2017-02-18 19:45:00
21,14,4.7,2017-02-18 19:45:00,2017-02-18 19:45:00
21,15,12.4,2017-02-18 19:45:00,2017-02-18 19:45:00
21,16,36.7,2017-02-18 19:45:00,2017-02-18 19:45:00
21,17,4.8,2017-02-18 19:45:00,2017-02-18 19:45:00
21,18,12.3,2017-02-18 19:45:00,2017-02-18 19:45:00
21,19,17.2,2017-02-18 19:45:00,2017-02-18 19:45:00
21,20,7.6,2017-02-18 19:45:00,2017-02-18 19:45:00
21,21,0,2017-02-18 19:45:00,2017-02-18 19:45:00
21,22,5.8,2017-02-18 19:45:00,2017-02-18 19:45:00
21,23,14.1,2017-02-18 19:45:00,2017-02-18 19:45:00
21,24,11.8,2017-02-18 19:45:00,2017-02-18 19:45:00
21,25,14.6,2017-02-18 19:45:00,2017-02-18 19:45:00
21,26,3.7,2017-02-18 19:45:00,2017-02-18 19:45:00
22,1,11.2,2017-02-18 19:45:00,2017-02-18 19:45:00
22,2,11.9,2017-02-18 19:45:00,2017-02-18 19:45:00
22,3,9.9,2017-02-18 19:45:00,2017-02-18 19:45:00
22,4,13.3,2017-02-18 19:45:00,2017-02-18 19:45:00
22,5,8.7,2017-02-18 19:45:00,2017-02-18 19:45:00
22,6,9.9,2017-02-18 19:45:00,2017-02-18 19:45:00
22,7,13.1,2017-02-18 19:45:00,2017-02-18 19:45:00
22,8,9.5,2017-02-18 19:45:00,2017-02-18 19:45:00
22,9,6.2,2017-02-18 19:45:00,2017-02-18 19:45:00
22,10,6.6,2017-02-18 19:45:00,2017-02-18 19:45:00
22,11,7.8,2017-02-18 19:45:00,2017-02-18 19:45:00
22,12,38.9,2017-02-18 19:45:00,2017-02-18 19:45:00
22,13,120,2017-02-18 19:45:00,2017-02-18 19:45:00
22,14,9.8,2017-02-18 19:45:00,2017-02-18 19:45:00
22,15,17.5,2017-02-18 19:45:00,2017-02-18 19:45:00
22,16,41.4,2017-02-18 19:45:00,2017-02-18 19:45:00
22,17,1.5,2017-02-18 19:45:00,2017-02-18 19:45:00
22,18,14,2017-02-18 19:45:00,2017-02-18 19:45:00
22,19,10.9,2017-02-18 19:45:00,2017-02-18 19:45:00
22,20,10.2,2017-02-18 19:45:00,2017-02-18 19:45:00
22,21,5.8,2017-02-18 19:45:00,2017-02-18 19:45:00
22,22,0,2017-02-18 19:45:00,2017-02-18 19:45:00
22,23,5.8,2017-02-18 19:45:00,2017-02-18 19:45:00
22,24,17.4,2017-02-18 19:45:00,2017-02-18 19:45:00
22,25,18.4,2017-02-18 19:45:00,2017-02-18 19:45:00
22,26,7.6,2017-02-18 19:45:00,2017-02-18 19:45:00
23,1,9.8,2017-02-18 19:45:00,2017-02-18 19:45:00
23,2,9.3,2017-02-18 19:45:00,2017-02-18 19:45:00
23,3,10.3,2017-02-18 19:45:00,2017-02-18 19:45:00
23,4,8,2017-02-18 19:45:00,2017-02-18 19:45:00
23,5,13.5,2017-02-18 19:45:00,2017-02-18 19:45:00
23,6,19.6,2017-02-18 19:45:00,2017-02-18 19:45:00
23,7,9,2017-02-18 19:45:00,2017-02-18 19:45:00
23,8,13.4,2017-02-18 19:45:00,2017-02-18 19:45:00
23,9,13.4,2017-02-18 19:45:00,2017-02-18 19:45:00
23,10,16.2,2017-02-18 19:45:00,2017-02-18 19:45:00
23,11,13.1,2017-02-18 19:45:00,2017-02-18 19:45:00
23,12,43.7,2017-02-18 19:45:00,2017-02-18 19:45:00
23,13,125,2017-02-18 19:45:00,2017-02-18 19:45:00
23,14,13,2017-02-18 19:45:00,2017-02-18 19:45:00
23,15,13.5,2017-02-18 19:45:00,2017-02-18 19:45:00
23,16,46.2,2017-02-18 19:45:00,2017-02-18 19:45:00
23,17,18.1,2017-02-18 19:45:00,2017-02-18 19:45:00
23,18,11.2,2017-02-18 19:45:00,2017-02-18 19:45:00
23,19,3.6,2017-02-18 19:45:00,2017-02-18 19:45:00
23,20,10.6,2017-02-18 19:45:00,2017-02-18 19:45:00
23,21,16.1,2017-02-18 19:45:00,2017-02-18 19:45:00
23,22,18.4,2017-02-18 19:45:00,2017-02-18 19:45:00
23,23,0,2017-02-18 19:45:00,2017-02-18 19:45:00
23,24,2.3,2017-02-18 19:45:00,2017-02-18 19:45:00
23,25,6,2017-02-18 19:45:00,2017-02-18 19:45:00
23,26,13.6,2017-02-18 19:45:00,2017-02-18 19:45:00
24,1,7.2,2017-02-18 19:45:00,2017-02-18 19:45:00
24,2,6.7,2017-02-18 19:45:00,2017-02-18 19:45:00
24,3,7.7,2017-02-18 19:45:00,2017-02-18 19:45:00
24,4,5.7,2017-02-18 19:45:00,2017-02-18 19:45:00
24,5,10.9,2017-02-18 19:45:00,2017-02-18 19:45:00
24,6,16.5,2017-02-18 19:45:00,2017-02-18 19:45:00
24,7,6.3,2017-02-18 19:45:00,2017-02-18 19:45:00
24,8,10.8,2017-02-18 19:45:00,2017-02-18 19:45:00
24,9,10.8,2017-02-18 19:45:00,2017-02-18 19:45:00
24,10,13.6,2017-02-18 19:45:00,2017-02-18 19:45:00
24,11,10.5,2017-02-18 19:45:00,2017-02-18 19:45:00
24,12,44,2017-02-18 19:45:00,2017-02-18 19:45:00
24,13,125,2017-02-18 19:45:00,2017-02-18 19:45:00
24,14,11.2,2017-02-18 19:45:00,2017-02-18 19:45:00
24,15,11,2017-02-18 19:45:00,2017-02-18 19:45:00
24,16,46.5,2017-02-18 19:45:00,2017-02-18 19:45:00
24,17,15.5,2017-02-18 19:45:00,2017-02-18 19:45:00
24,18,8.9,2017-02-18 19:45:00,2017-02-18 19:45:00
24,19,5.6,2017-02-18 19:45:00,2017-02-18 19:45:00
24,20,8,2017-02-18 19:45:00,2017-02-18 19:45:00
24,21,13.5,2017-02-18 19:45:00,2017-02-18 19:45:00
24,22,15.8,2017-02-18 19:45:00,2017-02-18 19:45:00
24,23,2.3,2017-02-18 19:45:00,2017-02-18 19:45:00
24,24,0,2017-02-18 19:45:00,2017-02-18 19:45:00
24,25,3.7,2017-02-18 19:45:00,2017-02-18 19:45:00
24,26,10.4,2017-02-18 19:45:00,2017-02-18 19:45:00
25,1,3.6,2017-02-18 19:45:00,2017-02-18 19:45:00
25,2,8.1,2017-02-18 19:45:00,2017-02-18 19:45:00
25,3,8.2,2017-02-18 19:45:00,2017-02-18 19:45:00
25,4,6.4,2017-02-18 19:45:00,2017-02-18 19:45:00
25,5,11.3,2017-02-18 19:45:00,2017-02-18 19:45:00
25,6,18.8,2017-02-18 19:45:00,2017-02-18 19:45:00
25,7,11.4,2017-02-18 19:45:00,2017-02-18 19:45:00
25,8,13,2017-02-18 19:45:00,2017-02-18 19:45:00
25,9,11.2,2017-02-18 19:45:00,2017-02-18 19:45:00
25,10,14,2017-02-18 19:45:00,2017-02-18 19:45:00
25,11,11.7,2017-02-18 19:45:00,2017-02-18 19:45:00
25,12,49.8,2017-02-18 19:45:00,2017-02-18 19:45:00
25,13,131,2017-02-18 19:45:00,2017-02-18 19:45:00
25,14,13.8,2017-02-18 19:45:00,2017-02-18 19:45:00
25,15,14.2,2017-02-18 19:45:00,2017-02-18 19:45:00
25,16,52.3,2017-02-18 19:45:00,2017-02-18 19:45:00
25,17,15.8,2017-02-18 19:45:00,2017-02-18 19:45:00
25,18,6.4,2017-02-18 19:45:00,2017-02-18 19:45:00
25,19,2.6,2017-02-18 19:45:00,2017-02-18 19:45:00
25,20,7.4,2017-02-18 19:45:00,2017-02-18 19:45:00
25,21,14.6,2017-02-18 19:45:00,2017-02-18 19:45:00
25,22,16.2,2017-02-18 19:45:00,2017-02-18 19:45:00
25,23,4.9,2017-02-18 19:45:00,2017-02-18 19:45:00
25,24,3.6,2017-02-18 19:45:00,2017-02-18 19:45:00
25,25,0,2017-02-18 19:45:00,2017-02-18 19:45:00
25,26,12.2,2017-02-18 19:45:00,2017-02-18 19:45:00
26,1,3.4,2017-02-18 19:45:00,2017-02-18 19:45:00
26,2,4,2017-02-18 19:45:00,2017-02-18 19:45:00
26,3,4.4,2017-02-18 19:45:00,2017-02-18 19:45:00
26,4,6,2017-02-18 19:45:00,2017-02-18 19:45:00
26,5,5.8,2017-02-18 19:45:00,2017-02-18 19:45:00
26,6,8.7,2017-02-18 19:45:00,2017-02-18 19:45:00
26,7,5.3,2017-02-18 19:45:00,2017-02-18 19:45:00
26,8,2,2017-02-18 19:45:00,2017-02-18 19:45:00
26,9,2.5,2017-02-18 19:45:00,2017-02-18 19:45:00
26,10,5.5,2017-02-18 19:45:00,2017-02-18 19:45:00
26,11,0.85,2017-02-18 19:45:00,2017-02-18 19:45:00
26,12,34.4,2017-02-18 19:45:00,2017-02-18 19:45:00
26,13,116,2017-02-18 19:45:00,2017-02-18 19:45:00
26,14,3,2017-02-18 19:45:00,2017-02-18 19:45:00
26,15,10.2,2017-02-18 19:45:00,2017-02-18 19:45:00
26,16,36.8,2017-02-18 19:45:00,2017-02-18 19:45:00
26,17,7.3,2017-02-18 19:45:00,2017-02-18 19:45:00
26,18,10.2,2017-02-18 19:45:00,2017-02-18 19:45:00
26,19,15.1,2017-02-18 19:45:00,2017-02-18 19:45:00
26,20,10.2,2017-02-18 19:45:00,2017-02-18 19:45:00
26,21,3.1,2017-02-18 19:45:00,2017-02-18 19:45:00
26,22,7.6,2017-02-18 19:45:00,2017-02-18 19:45:00
26,23,11.9,2017-02-18 19:45:00,2017-02-18 19:45:00
26,24,9.6,2017-02-18 19:45:00,2017-02-18 19:45:00
26,25,12.5,2017-02-18 19:45:00,2017-02-18 19:45:00
26,26,0,2017-02-18 19:45:00,2017-02-18 19:45:00
